,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,-0.91000026,-1.0531536,1.0,1.0,1.1016939,-1.594571,-1.3669399,0.0,0.0,-0.30375364,-0.582252,0.4547758,-0.22310315,0.7447874,0.08380371,0.30851945,0.48480004,1.6744069,1.1348255,-0.31205204,1.3273183,1.1041944,-1.5687588,0.7213679,0.9980311,0.8147633,0.80349725
1,0.10822113,0.44293833,1.0,0.0,1.58054,-0.31266603,-0.99080753,1.0,0.0,-0.87582034,0.59786195,0.37203416,0.7402887,1.4449722,-0.49011022,-0.8216861,-0.37356782,0.8318856,0.80728364,-0.3366968,1.7210506,-0.18697694,-0.46155947,0.6892507,-1.514082,-0.35192665,1.0261508
2,-1.1855013,-1.0854903,0.0,1.0,-1.1156121,-0.07159186,-0.58521485,0.0,1.0,-0.6111936,1.2053735,0.42840028,1.3197645,1.581221,1.1847415,-1.0747102,0.38957557,-0.10289756,-0.2866486,0.8299398,1.1521094,0.61807823,-1.274749,0.66499496,-1.5965306,-1.0619055,1.5811251
3,0.38980356,-0.023008328,0.0,0.0,0.6139888,-1.1627586,0.4934043,0.0,1.0,1.5888935,-1.5279808,0.06917778,-0.5572816,0.48109895,1.2107006,0.39542598,0.27932334,-1.344228,0.7607098,-1.0370922,-0.015960695,-1.6186966,-0.66406167,1.2361529,0.14739661,0.1600366,-0.4271781
4,-0.7359278,-1.8777163,1.0,0.0,-1.339853,0.25292692,-0.81739986,0.0,1.0,0.973806,0.3754257,-1.5888957,0.20178922,0.5093469,1.5351251,1.0283883,0.85614544,-0.030500403,-1.5225234,1.0904673,-1.6754593,0.1573557,0.20757255,-1.4381179,-1.5827819,0.25673243,-0.002920857
5,-1.3481319,-0.92881864,1.0,1.0,0.44412288,-1.3015753,-1.6974949,0.0,1.0,-1.1397684,-1.5253195,1.006238,-0.35213345,-0.95840436,0.10360704,-0.81698906,1.2147774,-0.07733396,0.46218982,1.6331939,-0.4880413,-0.9682437,1.6357774,0.2523252,1.6246033,1.6163838,0.78897387
6,-0.9237247,-0.40624106,1.0,1.0,-0.9049445,-1.2834933,-0.47696343,0.0,1.0,1.5028647,-1.6678725,-0.83474433,-0.81642103,-1.3180661,1.5803772,-0.842614,-0.5371477,-1.5796298,-0.8543675,1.3196325,1.6342131,0.52398175,-0.72835237,-1.6291476,1.2153667,-1.1914179,-0.78154093
7,0.7198205,0.02463486,1.0,0.0,1.1840029,0.038190294,-0.069397524,0.0,0.0,-0.92484885,-1.6946982,0.62287444,-0.8013577,-1.7629944,-1.369416,-0.24757795,-1.3699124,-1.0329032,0.87904066,-0.16443287,-1.3277664,-1.00049,1.4677196,-1.812544,0.4385177,0.49811757,0.69936085
8,-0.33058366,0.4220857,0.0,0.0,1.1038634,0.5509189,-1.1192136,0.0,0.0,1.177893,0.2425215,-1.4357576,1.4084053,-0.20548473,1.5507001,-1.5623869,-1.416185,0.8637208,-1.5257887,-0.17876442,1.1178313,-0.29525438,-1.0990045,1.166205,-1.4275616,-0.7328037,-0.9711299
9,1.2358656,1.0384829,0.0,0.0,1.410112,1.0430255,0.69137573,1.0,0.0,1.2130123,1.4848195,0.5944449,-0.8413299,-0.850719,0.4892824,0.8143196,-0.7159686,0.59491366,0.06328777,1.1339613,0.6556103,1.4028655,-1.3417772,1.1530943,1.5079823,0.2529245,-1.7385237
10,0.065157995,1.2732927,0.0,1.0,-0.17231598,-0.048897725,0.60764563,0.0,1.0,-0.5578929,0.3998563,-0.3533461,0.7679406,0.14559129,0.3487635,-0.35565904,0.44629702,1.2511584,0.55979425,-1.3009046,-1.413993,0.59814143,-0.5247125,-0.7186397,1.3047819,1.254847,1.1515644
11,0.17666323,0.45298582,0.0,0.0,0.321052,-0.90729356,0.29197925,0.0,1.0,-0.93924665,-0.5977845,1.0825988,-0.20399335,-1.5947245,-0.60595524,1.1830794,0.8137957,-0.7848765,0.8227724,-0.63693917,-1.1919007,1.6615326,-0.85050607,0.3291644,1.4008782,0.49234623,-0.21460031
12,0.5073889,0.35317114,1.0,1.0,-1.4957442,-0.1445242,1.4366877,0.0,0.0,1.0543275,-1.1487807,-0.63658166,-0.25672698,1.1736255,0.48471788,1.1631835,-0.03931548,0.2647624,-0.11651147,-0.850346,0.42948607,0.24513681,1.2498746,1.455575,0.20214641,0.6686859,-0.3392978
13,1.4612414,2.0295403,0.0,0.0,1.5199372,-1.2416517,1.4912313,1.0,1.0,-1.1485981,-0.6889147,1.7294182,1.5205836,0.8423546,0.4465119,1.6639167,0.22914843,-1.0117098,-1.2123058,0.90594596,0.112660356,1.0821773,0.9948185,0.54859936,0.90933067,0.64819247,-0.20744203
14,1.2440503,1.295074,0.0,0.0,0.9479945,-1.438027,1.5308465,1.0,0.0,-1.4740564,1.535634,-0.62785673,-0.28203848,0.56912684,-1.3912231,-0.98021936,0.26447108,-0.41699246,-1.3048167,-1.7126583,1.396492,0.5654834,-0.6344927,1.3182815,1.5741346,-1.4454402,-0.8142373
15,1.2871513,1.3464503,1.0,0.0,-0.9628715,1.5738679,1.3637586,1.0,0.0,-1.129117,-1.5674804,1.6285408,-1.2283819,1.5159534,-0.5338968,-1.4969853,1.0992936,1.0285614,-0.08432687,0.93580955,0.88368297,-0.18630975,-0.77512395,-1.3326919,1.374696,-1.4538457,0.8630973
16,-0.8980585,-0.863105,1.0,1.0,-1.5692921,-1.3479563,-0.10156275,0.0,1.0,0.470285,1.3843603,-0.035360117,1.1555008,0.65131676,1.5166099,1.6829336,0.2826567,1.5217834,0.743253,-0.1332112,1.4622307,0.25958776,-0.9282774,-0.4520561,-0.32852766,-1.1606327,-1.6633261
17,-1.0166726,-1.0878986,1.0,0.0,-0.8897934,-1.2032969,-1.0574621,0.0,0.0,-0.17926855,0.84215033,0.28767064,-0.049280632,0.42684665,1.5693617,1.0855099,-0.34544906,-0.879685,-1.6596736,-0.73566705,1.6856283,-0.27904055,0.114953116,-1.6136973,-1.3055195,1.674812,0.17824051
