,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
0,0.025970336,0.7156136,1.0,1.0,0.90283716,0.106150776,0.14171638,1.0,2.0,0.20162286,0.17941111,-0.9757839,-0.6674498,1.501415,0.6739075,-0.08603535,-1.1954328,-0.17824256,-1.1033878,1.0081912,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,0.2687665,0.082991384,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,0.28450716,-0.76144063,-0.3557682,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.4212271,0.06076181,0.34316397,0.054147255,-0.45402572,0.14024645,1.7662646,1.2013142,-0.3903798,-0.32053623,-1.4591717,0.84650207,1.7300688,-0.38807982,-0.60576826,-0.29755276
1,0.025970336,0.06117225,1.0,1.0,-1.739949,-0.30051643,0.034094673,0.0,0.0,-0.24867153,-0.14912692,-0.24311182,-0.6674498,-1.1096447,-1.3638186,0.34490743,-1.1954328,-0.17824256,-1.1033878,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,-0.37130147,0.0019740025,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,0.28450716,0.6795386,-0.3557682,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,5.238611,-0.10601735,-0.12311881,-0.07152175,-0.12261673,0.3809015,0.38779107,-0.038903855,0.08726224,0.35827386,-1.0760946,-0.86643875,-0.4805253,-0.3903798,-0.32053623,0.45006037,0.0652725,0.4130048,-0.38807982,-0.60576826,-0.29755276
2,0.025970336,0.10331109,1.0,1.0,-0.2423702,0.29557547,0.51418215,0.0,1.0,-0.02337648,-2.3615599,0.5811442,0.5399308,1.0662384,0.6739075,0.1611021,0.647808,-0.17824256,0.9266201,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,0.16580857,0.24065977,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,-1.001656,0.6795386,-0.3557682,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,2.5748105,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,-1.310072,0.3366971,-0.09505763,-0.36656234,1.390164,-0.4805253,-0.3903798,-0.32053623,0.19980043,-0.12741269,0.12663437,-0.38807982,-0.60576826,-0.29755276
3,0.025970336,-0.0061866743,0.0,1.0,0.28618702,-0.002470477,0.034094673,4.0,1.0,0.28062165,1.3216901,0.7948402,-0.6674498,-0.23929143,0.6739075,0.029166756,0.647808,-0.17824256,0.54084176,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,-0.015394012,0.065269016,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,0.28450716,-0.76144063,-0.3557682,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,-0.6238231,-1.2879646,-0.14778467,0.038884696,-0.86643875,-0.4805253,-0.3903798,-0.32053623,1.0685352,-2.1594355,-0.9935171,-0.38807982,0.70013064,-0.29755276
4,0.025970371,-0.8650484,0.0,0.0,0.46237278,2.083851,1.9544445,1.0,0.0,0.4326207,0.79551154,-1.1894798,-0.6674498,-1.1096447,-1.3638186,1.7509152,0.647808,-0.17824256,-0.7650531,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,0.72728413,0.8433339,-0.26358595,-0.24158318,3.1775491,-0.06977747,-0.10071761,-0.100731954,0.28450716,-0.76144063,-0.3557682,-0.22941573,3.4910014,-0.14860018,0.1900995,-0.5956104,-0.11641124,6.235053,-0.07773084,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,-0.2970638,-0.14577383,-2.076191,-0.16383882,1.7662646,-0.4805253,-0.3903798,-0.32053623,-1.1743119,-0.23094757,-0.23297344,-0.38807982,-0.60576826,-0.29755276
5,0.025970336,0.09028643,1.0,0.0,-1.6518562,0.29557547,0.034094673,0.0,0.995978,1.040617,1.1462972,0.062168192,-0.6674498,-0.34558198,-0.28416473,0.7724957,1.5694284,-0.17824256,-0.088383816,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,-1.3333994,0.016974261,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,-1.001656,2.120518,1.441659,4.358899,-0.31133834,6.9393535,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,8.036209,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,0.062425792,0.5486095,0.18757474,-0.8733711,-0.49033827,-0.4805253,-0.3903798,-0.32053623,-1.4591717,0.84650207,-0.9935171,2.586452,-0.60576826,2.4014933
6,0.025970336,-0.6413698,1.0,0.0,-1.5637633,1.4877592,0.9942696,1.0,2.0,-1.239369,-0.08145269,-2.074792,2.954692,-0.23929143,0.6739075,2.0218816,0.647808,-0.17824256,-0.7650531,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,3.086473,-0.16012815,-0.12340351,-0.12340351,1.380864,1.593904,3.7927036,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,0.28450716,-0.76144063,-0.3557682,-0.22941573,-0.31133834,-0.14860018,0.1900995,1.8568574,-0.11641124,-0.17162332,-0.07773084,-0.40722945,4.352046,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,3.6382298,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,1.2933344,-0.13307743,3.8679876,1.3962591,-0.3972929,0.95114046,0.6379631,-0.4805253,-0.3903798,-0.32053623,1.0685352,0.84650207,-0.9935171,-0.38807982,-0.60576826,-0.29755276
7,0.025970336,0.11981843,0.0,1.0,0.3438514,-0.8966083,-0.9260803,1.0347902,1.0,0.58461976,-0.7830241,-0.9757839,1.7473114,1.501415,0.6739075,-0.95160794,0.647808,-0.17824256,0.9266201,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,-0.9456475,0.016974261,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,-0.33584866,-0.11161686,-0.103172414,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,0.77986777,-0.2284026,0.77809185,0.038884696,-0.49033827,-0.4805253,-0.3903798,-0.32053623,-1.4591717,0.84650207,-0.9935171,-0.38807982,0.70013064,-0.29755276
8,0.025970336,-0.2221781,1.0,1.0,-1.3875775,1.4877592,1.9544445,0.0,0.0,1.040617,0.269333,-0.5483918,-0.6674498,-1.1096447,-1.3638186,1.6723143,1.5694284,-0.17824256,0.86048186,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,0.6053602,0.016974261,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,-1.001656,0.6795386,1.441659,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,-0.07773084,2.5748105,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,-1.09172,-0.7228648,-0.9441209,-0.4679241,-0.86643875,-0.4805253,-0.3903798,-0.32053623,1.0685352,0.84650207,-0.9935171,-0.38807982,0.70013064,-0.29755276
9,0.025970336,0.50809455,1.0,1.0,0.7266514,0.12666865,0.14370783,2.0,2.0,0.7366189,0.62011874,0.2148082,-0.6674498,-1.1096447,-1.3638186,-0.06783616,0.647808,-0.17824256,-0.7650531,-0.3353578,-0.16666286,-0.048683688,-0.10796786,-0.19575796,-0.14250186,-0.13889493,-0.079009935,0.02251585,-0.16141264,-0.07624849,0.03313528,-0.072006896,-0.1217179,-0.15292415,-0.35156152,-0.19044535,-0.10050378,-0.2847474,-0.3239944,-0.16012815,-0.12340351,-0.12340351,0.11889397,0.10519002,-0.26358595,-0.24158318,-0.31744397,-0.06977747,-0.10071761,-0.100731954,0.28450716,-0.76144063,-0.3557682,-0.22941573,-0.31133834,-0.14860018,0.1900995,-0.5956104,-0.11641124,-0.17162332,14.099917,-0.40722945,-0.24290605,-0.26516557,-0.14355206,-0.0017531106,-0.15919484,-0.07289525,-0.11484194,-0.09694655,-0.12604977,-0.09449591,-0.13440044,-0.29004782,-0.18628691,-0.17426479,-0.1359959,-0.16584054,-0.31109804,-0.11775778,-0.07369077,-0.1985044,-0.10601735,-0.12311881,-0.07152175,-0.12261673,-0.9463414,-0.13307743,0.34316397,0.3366971,-0.20406371,0.6470552,0.26186267,-0.4805253,-0.3903798,-0.32053623,1.0685352,0.84650207,1.7300688,-0.38807982,-0.60576826,-0.29755276
