,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
0,-0.13450533,-0.015601516,1.0,1.0,-1.4568734,2.3432438,1.7893553,4.0,0.0,1.8593092,1.3287354,-0.62362707,-0.68456036,-0.8962749,-1.0274339,2.5352054,0.5266768,-0.25283,0.18819025,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,-0.2793936,-0.10050378,-0.100946106,-0.10050378,0.30952364,0.28318277,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,-0.64859927
1,-0.13450633,-0.93273145,0.0,0.67382234,0.50610775,0.05332159,1.068115,1.0,0.0,-0.421873,0.85248893,1.5421691,1.767618,-0.8962749,-1.0274339,-0.012666149,0.5266768,-0.25283,1.1016266,-0.18924066,-0.17804854,9.949741,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,2.1317778,-0.14067106,-0.11827371,2.9985554,-0.2793936,-0.10050378,-0.100946106,-0.10050378,-0.043444537,0.31536335,3.9580526,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,-0.64859927
2,-0.13450633,0.1340184,1.0,1.0,-0.60340333,0.05332159,1.068115,1.0,2.0,-0.20461755,0.5349913,2.0927951,-0.68456036,-0.8962749,-1.0274339,0.28187516,0.5266768,-0.25283,0.7445478,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,-0.2793936,-0.10050378,-0.100946106,-0.10050378,-0.043444537,-0.3525848,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,-0.64859927
3,-0.13450633,0.35843143,0.0,1.0,-0.3473623,-1.4732933,-1.8168458,0.0,2.0,0.22989334,1.3287354,-1.2109616,-0.68456036,1.5775317,1.0238938,-1.3368473,0.5266768,-0.25283,1.1016266,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,2.1317778,-0.14067106,-0.11827371,-0.33663988,3.6404376,-0.10050378,-0.100946106,-0.10050378,-2.7784388,-1.6884811,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,-0.64859927
4,-0.13450633,0.31189662,0.0,0.0,0.42076075,1.5799365,0.34687483,1.266046,1.0,0.32044673,-0.030582234,1.5054606,1.767618,0.40832475,0.69479173,0.9200431,0.5266768,-0.25283,1.1016266,5.6585736,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,3.6404376,-0.10050378,-0.100946106,-0.10050378,0.46143496,-0.029398264,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,-0.11113929,-0.3538762
5,-0.13450633,0.67749614,1.0,1.0,0.8474958,-0.70998585,-0.3743654,4.0,2.0,0.012637895,2.439977,-0.3666682,-0.68456036,-0.8962749,-1.0274339,-0.5955597,0.5266768,-0.25283,0.38746893,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,-0.2793936,-0.10050378,-0.100946106,-0.10050378,-0.40365025,-0.2851065,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,2.1657789
6,-0.13450633,-0.18258086,0.0,0.0,-0.0059742904,-0.069726355,0.05769564,1.0,2.0,0.012637895,0.37624255,-1.9451298,-0.68456036,-0.8962749,-1.0274339,-1.3137429,0.5266768,-0.25283,0.38746893,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,2.9985554,-0.2793936,-0.10050378,-0.100946106,-0.10050378,0.025533864,-0.11034087,-0.19746795,9.837395,-0.15635104,4.7749643,2.4131334,-0.1282251,0.07763128,-0.64859927
7,-0.13450633,-0.29035342,0.0,1.0,0.8474958,1.1982827,0.34687483,1.0,1.0,0.012637895,-0.73499906,-1.6147541,-0.68456036,1.5775317,1.0238938,0.4473308,1.4692991,-0.25283,1.1016266,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,-0.2793936,-0.10050378,-0.100946106,-0.10050378,0.5158758,-0.012363409,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,-0.64859927
8,-0.13450633,-0.07051714,1.0,0.0,-0.3473623,-0.32833213,-1.0956056,1.4626982,2.0,0.33852106,1.3287354,0.2848454,1.767618,1.5775317,1.0238938,0.05013411,0.5266768,-0.25283,0.7445478,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,-0.2793936,-0.10050378,-0.100946106,-0.10050378,-0.12608612,-0.36791074,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.00695598,-0.08070882
9,-0.13450633,-0.32292658,0.0,1.0,0.8474958,0.09989969,-0.01418092,4.0,0.0,2.7283309,4.027465,0.29408315,-0.68456036,-0.8962749,-1.0274339,0.2761627,0.5266768,-0.25283,1.1016266,-0.18924066,-0.17804854,-0.101026766,-0.102162346,-0.14479963,-0.102215536,0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.10050378,-0.47641805,-0.14067106,-0.11827371,-0.33663988,-0.2793936,-0.10050378,-0.100946106,-0.10050378,-0.0017759367,-0.12369477,-0.25328496,-0.084145285,-0.20441724,-0.13730134,0.07411797,-0.14372984,0.07763128,-0.64859927
