,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,-0.118803136,-0.03955763,1.0,0.0,-0.27783164,-0.50741345,0.5126877,0.0,1.0,1.0183604,2.8957357,0.9130506,-0.6936872,1.0550731,0.7789449,-0.19005428,0.5056191,-0.19399719,-0.53202885,4.5337844,-0.1608129,-0.07088812,-0.07219382,-0.12410263,6.243778,0.07088812,-0.07088812
1,-0.118803136,2.0663548,0.0,1.0,0.36096343,0.58680147,0.5126877,0.0,1.0,-0.0819776,0.07934772,0.5747329,-0.6936872,1.0550731,0.7789449,0.3262412,0.5056191,-0.19399719,0.67760843,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
2,-0.118803136,-0.2533846,0.0,0.0,0.72598916,0.58680147,0.5126877,4.0,1.0,-1.2918677,-0.9394622,1.3743929,-0.6936872,1.0550731,0.7789449,0.010576169,0.5056191,-0.19399719,1.2217003,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
3,-0.118803136,0.041345146,1.0,0.6661855,-0.095318764,-1.2368901,-0.8144191,0.0,2.0,0.23946474,0.1974783,0.23641524,0.67995083,1.4756229,0.7789449,-1.2668693,-1.3472328,-0.19399719,-1.2335205,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
4,-0.118803136,0.32287508,1.0,1.0,-2.5592425,-0.50741345,-0.15086572,0.0,1.0,-0.25614956,-0.21649727,-0.93231857,-0.6936872,-0.20657597,0.7789449,0.47315332,0.5056191,-0.19399719,-0.88277465,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
5,-0.118803136,0.50315255,1.0,1.0,0.72598916,1.6810163,-0.15086572,0.0,1.0,1.1723756,1.069451,-0.65551317,0.67995083,1.0550731,-0.23032011,1.2893913,0.5056191,-0.19399719,0.81158024,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
6,-0.118803136,0.8877767,1.0,1.0,-0.7341138,0.22206315,-0.15086572,4.0,2.0,-1.5998982,-1.4873476,0.29792753,-0.6936872,-1.0476755,-1.2395852,0.30923617,-1.3472328,-0.19399719,-1.2335205,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
7,-0.118803136,0.27453762,1.0,1.0,-0.9166267,1.6810163,1.176241,4.0,2.0,-0.36777648,-0.9394622,0.5747329,-0.6936872,-1.0476755,-1.2395852,1.8968346,0.5056191,-0.19399719,-0.53202885,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
8,-0.118803136,-0.45441508,1.0,1.0,1.6385535,-2.6958432,-2.8050792,3.0,2.0,-0.0520128,0.32593703,0.27323532,3.427227,1.0550731,0.7789449,-2.8837423,1.4320451,-0.19399719,1.2217003,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
9,-0.118803136,-0.763222,0.0,1.0,0.36096343,1.6810163,1.176241,0.0,1.4529929,-0.21376128,-0.5742052,-1.3013923,-0.6936872,1.4756229,1.7882099,0.9785242,0.5056191,-0.19399719,-0.18128301,-0.29931715,-0.1608129,-0.07088812,-0.07219382,-0.12410263,-0.16153398,0.07088812,-0.07088812
