,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,1.577851,1.6189417,1.3215944,1.6351254,1.2690905,0.11881544,-0.91844755,-1.6748651,-0.24338387,-0.3176417,0.06964471,-0.082584746,0.17471944,0.15655023,0.9280782,0.78405714,0.36971045,-0.19538215,-0.67528117,1.6884909,-0.57481056,-0.99863863,-1.5167526,1.7213916,-1.3250731,-0.56385815,-1.4355382
1,2.8896778,3.3813355,-1.0212638,-0.3586507,1.3626561,-0.50558615,1.6551807,-1.6151398,-0.51574785,-0.3911413,0.89523196,1.5243281,-0.6575632,-0.21741058,-0.79946685,1.0990658,0.43361995,-1.4532993,0.38819933,1.0609553,-1.6166632,-0.16078828,1.0188465,1.7415384,0.25007188,-1.5469491,-0.1094245
2,0.39561054,-0.481562,-1.1534481,0.45085362,-1.0010164,-1.1606276,0.119927466,-1.3682386,0.7961283,1.5283957,1.5077351,-0.44435152,0.31737447,0.5564284,0.04691509,-0.0737213,-1.7339245,-1.456093,-0.1825667,-0.22058442,-1.085405,0.10212116,0.34995887,0.79973245,-0.70849526,-0.27830598,1.2197952
3,-0.6219738,-1.2465687,0.28752628,0.72642094,0.024072636,1.126532,0.7514538,1.2707416,-1.0283482,-0.6743312,-0.09059604,-0.029489951,0.35949203,1.0856338,0.10726348,1.5897881,0.7268588,-1.0659059,0.44256496,0.23978646,0.9084974,1.0826337,-0.70178944,-1.2499377,0.42769402,-1.6531796,1.0990113
4,-0.26419324,-1.2988364,-0.019671923,1.7342341,1.6678092,-0.9042964,1.193884,1.0865887,-0.91521627,0.55676806,1.6234707,0.801043,-1.4488608,0.012307172,-0.12283101,-1.7437564,1.6414346,1.3938245,-0.91823494,0.39147475,-0.097744614,-0.5018772,0.10564929,0.25048876,1.1119971,-1.4639853,0.45546183
5,-2.0011487,-0.9154411,-0.0141264675,-1.1678619,-1.2435967,0.47913823,1.3066442,-1.6008961,-0.2518431,1.3162096,-0.08819244,-0.46936888,-0.93670005,-1.5129849,-1.1338131,0.23134682,0.061138846,0.22038953,-0.641549,1.3068205,1.1969275,-0.12448903,0.88297886,1.0201535,-0.4954145,-1.0665406,-0.7930094
6,0.8196235,1.5980691,-0.9767618,-0.3646828,-1.7235303,-0.7230585,0.123095855,-0.2564038,0.107018515,0.8427067,1.4663584,-0.6144671,-0.83102274,-0.06990343,0.39554226,-1.0812587,-1.6680644,-0.977083,-0.8239343,-0.20355876,0.45112357,-0.70611256,1.6675991,1.3282962,0.37704626,-0.5091659,-1.0866379
7,-0.6248582,0.36836505,0.54974556,0.7574025,-1.5190631,0.9414774,1.3262289,0.4643156,0.70000064,1.2665666,1.5262161,-0.5241439,-1.5775051,-0.62714815,-1.1490058,-0.4177244,-0.028799579,1.087167,1.5675312,-0.71926284,1.5596753,-1.1216954,-0.20669952,-1.0947195,-0.86647254,-1.6222917,-0.816287
8,-1.2238541,-0.8657588,-0.43707675,0.00040274466,-0.6947244,-1.6251684,1.2859188,-0.90062773,-0.974792,-1.6857172,-0.8282782,-0.79248124,0.23851791,0.07906941,1.0630227,1.0183917,1.4387195,0.1552357,1.5082848,1.134136,-1.0741286,0.6961828,1.4556991,1.4405475,1.2092185,0.5660173,1.7045684
9,0.6318256,1.0717347,-0.9300761,0.694718,-1.3193287,0.56309044,0.71368146,0.60131896,-0.009402356,-0.2865491,1.2457228,-0.11275057,-0.6641604,-1.5166757,0.56981736,0.93748575,-0.02913703,0.87238246,0.51005584,0.028239852,-1.0770887,-0.5085945,0.80724376,0.90402025,-1.5831434,-0.19589978,0.465011
