,f,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
0,-0.07631807,0.0478019,-0.81064355,0.099494904,-1.0384123,-1.483093,1.1970785,0.5222797,0.3484867,0.24977201,-1.4914224,-0.5066775,1.3959305,-1.5326545,1.2175895,1.5826576,-1.7275665,0.570178,0.14904787,0.3401252,-0.026571745,-0.7866441,-0.7216891,0.30615708,-0.27075002,1.0063435,-0.22248246
1,1.408709,0.57546693,-1.352923,-1.1545618,-1.5133717,0.70101386,-0.6438821,-1.1593754,1.0262535,0.22366288,-1.3456922,0.10693589,-1.2072883,0.59146744,-1.543306,0.0027469813,1.2171177,1.0711539,-1.6055163,1.6200132,0.5718831,0.7362576,0.81591284,1.4834534,-1.1947998,0.9628014,1.2032552
2,-0.14324605,0.1370585,1.1124269,-1.5566926,-0.34536976,-0.24227202,0.20582682,-0.07848302,-1.4245452,1.65193,-1.401717,0.21932763,0.18847308,1.5475031,-1.2508692,-1.3190542,1.2026255,-1.6319937,1.0334276,0.94145477,1.2969315,1.4258597,-0.80415595,-0.86717063,-0.5722808,0.7350626,-1.3635592
3,-0.16159499,0.3529673,0.5591507,1.1826509,0.70897764,0.92625374,-0.4169984,-1.0806578,-1.0226498,0.770494,-1.4070191,-0.1922283,-0.119580336,0.46786216,-1.5888664,0.4727933,1.4717664,0.09725508,0.21459813,1.7159109,1.1634866,-0.034762993,-1.4720356,1.4232244,0.846983,0.7962154,1.154412
4,0.018096346,0.4840824,0.8091124,-0.2886791,0.08794658,1.1327186,1.4645749,-0.7487385,-1.4631562,0.062339723,-0.11117009,1.2617779,-0.10162935,-0.001922495,-0.62993926,1.2380755,1.4280503,-1.2366099,0.54568344,-1.188171,-0.62132394,1.6024069,-0.083236754,0.23123272,0.8402377,0.6303061,-1.5191008
5,1.3125968,2.1602206,1.324164,-1.0301156,1.0196154,0.45204088,0.07469197,1.5245677,-0.9369546,1.0681115,0.7175191,-0.907533,1.4211429,0.2769167,0.17711772,-1.0490291,-0.41128486,-0.87343246,0.32587776,-0.49453747,-1.0984659,-0.56208754,-1.0086501,1.1470822,1.124171,-1.3113223,0.9054443
6,1.2293319,1.1791484,-1.6694806,-0.88516253,0.55981,0.7017011,0.054783147,-0.6490981,-0.51799023,1.2211564,0.099075094,1.1877015,1.39843,1.483426,-0.15626402,0.57113546,-1.1786808,1.6207974,1.726936,1.1570336,0.15861213,-1.4836427,-0.66595215,-1.3372833,-0.94461715,-0.71357006,0.060024947
7,-0.42267138,-0.5853553,1.2887275,-0.7909018,0.14172804,1.1237191,-1.2235332,-0.41899186,0.107105576,-1.086463,-1.5767757,0.26359847,-1.6812714,0.27883863,-0.46871045,-0.78803027,-1.2395121,1.4724739,0.28856865,-1.1618809,0.760161,-0.9423007,1.4305673,0.8827201,0.7194874,1.7419757,0.18963474
8,-1.2096236,-1.1428273,-0.08175092,1.3134559,1.6452035,-1.7037935,1.3612623,0.15816188,1.3886725,0.73972166,1.6032882,0.80894995,-0.86006373,-1.2719022,1.3566298,0.26251343,1.0814734,-1.4950294,-0.29269853,-1.0407789,1.2919835,0.64979404,-1.5331538,0.49834177,1.2919002,-1.7968602,0.43729052
9,0.1146431,-0.0820429,1.4595766,-1.1527317,0.83109677,-1.2045258,1.3941985,-1.2187536,-0.51310533,-0.4890706,-0.2829339,1.5664115,-1.0756462,-0.46766672,0.86710197,0.004480743,0.049812607,0.95540476,1.7739867,1.1166798,-0.17840412,-0.58050346,-0.58965266,1.4535962,0.98262525,-1.6359347,0.1437517
